id,active,name,category,type,min_grade,min_duration,description
1813,0,"Roteirista de Animação","Produção Cultural e Design","FIC","Ensino Fundamental Completo","200","Produz e dirige projetos de animação. Desenvolve cenários, personagens e ambientes virtuais. Elabora argumentos, roteiros e storyboards."
1814,0,"Salgadeiro","Turismo, Hospitalidade e Lazer","FIC","Ensino Fundamental II Incompleto","160","Prepara, confecciona e acondiciona diversos tipos de salgados tradicionais e finos, levando em consideração as normas e procedimentos técnicos de higiene e manipulação de alimentos, qualidade, saúde, segurança e preservação ambiental."
1815,0,"Serígrafo","Produção Cultural e Design","FIC","Ensino Fundamental II Incompleto","160","Realiza a transposição de imagens para diversos materiais, por meio da pressão da tinta por sobre uma tela preparada. Acompanha os processos de serigrafia, através da identificação de problemas, proposição de soluções, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1816,0,"Serralheiro de Alumínio","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Fabrica esquadrias de alumínio para edificações."
1817,0,"Serralheiro de Materiais Ferrosos ","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Fabrica e repara peças e conjuntos de serralheria em materiais ferrosos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1818,0,"Serralheiro de Materiais Não Ferrosos","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Fabrica e repara peças e conjuntos de serralheria em materiais não ferrosos, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1819,0,"Shiatsuterapeuta","Ambiente e Saúde","FIC","Ensino Fundamental Completo","240","Desenvolve atividades para harmonizar o fluxo de energia Ki do corpo humano, em prol da saúde, por meio da digito. Utiliza técnicas consolidadas de tonificação e sedação, segundo as bases filosóficas da tradicional medicina chinesa. "
1820,0,"Sistema Internacional de Língua de Sinais","Desenvolvimento Educacional e Social","FIC","Ensino Médio Completo","160","Capacita surdos e ouvintes usuários da Língua Brasileira de Sinais, Libras, a comunicarem-se com surdos usuários de diferentes línguas de sinais, oriundo de diversos países, em eventos internacionais. Gestuno."
1821,0,"Soldador de Arame Tubular Naval","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","300","Executa atividade de fabricação, montagem e manutenção de estruturas e embarcações sob supervisão, utilizando conhecimentos teórico/práticos e técnicas de montagem e soldagem que promovam a união de chapas e tubos com segurança, qualidade e atendimento as normas técnicas aplicáveis à indústria naval de acordo com o projeto."
1822,0,"Soldador de Estruturas e Tubulação em Aço Carbono no Processo MAG","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","290","Solda estruturas e tubulação por meio do processo em tubulação em aço carbono por meio do processo MAG, atentendo a documentação técnica de fabricação com segurança, produtividade,  qualidade e consciencia ambiental."
1823,0,"Soldador de Estruturas e Tubulação em Aço Carbono no Processo TIG","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","290","Solda estruturas e tubulação por meio do processo em tubulação em aço carbono por meio do processo TIG, atendendo a documentação técnica de fabricação com segurança, produtividade,  qualidade e consciencia ambiental."
1824,0,"Soldador Eletrodo Revestido Naval","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","300","Executa atividade de fabricação, montagem e manutenção de estruturas e embarcações sob supervisão, utilizando conhecimentos teórico/práticos e técnicas de montagem e soldagem que promovam a união de chapas, tubos e peças metálicas com segurança, qualidade e atendimento as normas técnicas aplicáveis à indústria naval de acordo com o projeto."
1825,0,"Soldador MAG Naval","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","300","Executa atividade de fabricação, montagem e manutenção de estruturas e embarcações sob supervisão, utilizando conhecimentos teórico/práticos e técnicas de montagem e soldagem que promovam a união de chapas, tubos e peças metálicas com segurança, qualidade e atendimento as normas técnicas aplicáveis à indústria naval de acordo com o projeto."
1826,0,"Soldador Manual de Solda Branca","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Realiza processos de soldagem por meio de adição de ligas de baixo ponto de fusão, utilizando solda branca, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1827,0,"Soldador no Processo Arame Tubular em Aço","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Solda materiais por meio do processo Arame Tubular em Aço, atendendo à regulamentação técnica de fabricação, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1828,0,"Soldador no Processo Eletrodo Revestido Aço Carbono e Aço Baixa Liga ","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Solda materiais por meio do processo de eletrodo revestido atendendo à regulamentação técnica de fabricação, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1829,0,"Soldador no Processo MIG/MAG","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Solda materiais por meio do processo MIG/MAG atendendo à regulamentação técnica de fabricação, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1830,0,"Soldador no Processo TIG em Aço","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Solda chapas e tubos por meio do processo TIG em Aço, atendendo à regulamentação técnica de fabricação, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1831,0,"Soldador Oxiacetilênico ","Controle e Processos Industriais","FIC","Ensino Fundamental I Incompleto","160","Solda materiais metálicos pelo processo de soldagem oxiacetilênica, ou soldagem a gás e oxicort, atendendo à regulamentação e procedimentos técnicos de qualidade, segurança, higiene, saúde e proteção ao meio ambiente."
1832,0,"Soldador TIG Naval","Controle e Processos Industriais","FIC","Ensino Fundamental Completo","300","Executa atividade de fabricação, montagem e manutenção de estruturas e embarcações sob supervisão, utilizando conhecimentos teórico/práticos e técnicas de montagem e soldagem que promovam a união de chapas, tubos e peças metálicas pelo processo TIG com segurança, qualidade e atendimento as normas técnicas aplicáveis à indústria naval de acordo com o projeto."
1833,0,"Sommelier","Turismo, Hospitalidade e Lazer","FIC","Ensino Médio Completo","200","Aconselha na escolha de vinhos e derivados. Executa os serviços respectivos. Assessora na aquisição e divulgação, efetua o armazenamento e reposição de vinhos e bebidas. Elabora carta de vinhos. Organiza e controla adegas."
1834,0,"Sondador","Infraestrutura","FIC","Ensino Fundamental Completo","200","Atua na coleta e identificação de amostras de solo, com emprego de diferentes instrumentos e técnicas de modo a permitir a estimativa do perfil do terreno destinado a obras em geral."
1835,0,"Sonoplasta","Produção Cultural e Design","FIC","Ensino Médio Completo","200","Utiliza técnicas e aspectos gerais da produção de áudio, sonoplastia e operações de mesa, para a produção de músicas e efeitos sonoros em produções de rádio e vídeo."
1836,0,"Sorveteiro","Produção Alimentícia","FIC","Ensino Fundamental Completo","200","Planeja a produção e prepara misturas de sorvete. Elabora caldas de sorvete. Redige documentos tais como requisição de materiais registros de saída de materiais e relatórios de produção. Trabalha em conformidade a normas e procedimentos técnicos e de qualidade, segurança, higiene, saúde e preservação ambiental."
1837,0,"Suinocultor","Recursos Naturais","FIC","Ensino Fundamental I Incompleto","200","Gerencia a suinocultura (planeja, organiza, controla e avalia a atividade de produção). Seleciona/define e/ou produz insumos (pastagens, concentrados, medicamentos, vacinas). Opera máquinas e equipamentos. Maneja suínos em todas as fases de criação livre ou confinada (reprodução, alimentação, sanidade). Segue a legislação convencional e/ou orgânica para produção, comercialização, preservação do meio ambiente e bem-estar animal. Observa as normas sanitárias e de segurança no trabalho."
1838,0,"Supervisor de Transportes","Infraestrutura","FIC","Ensino Médio Incompleto","240","Supervisiona atividades de motoristas e auxiliares; verifica e inspeciona documentação de motoristas e de veículos. Inspeciona condições do veículo e da carga, preenche e emite documentos fiscais e de controle. Programa e controla horários e gastos de viagens. Acompanha frete, entregas e roteirização."
1839,0,"Sushiman","Turismo, Hospitalidade e Lazer","FIC","Ensino Fundamental II Incompleto","160","Aplica técnicas de limpeza, corte e extração de filés de peixes. Especializa-se em técnicas e práticas de preparação de sushi. Organiza e higieniza o local de trabalho, baseando-se nas normas de boas práticas para a manipulação de alimentos."
1840,0,"Talhador de Tecidos","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Identifica tipos de moldes, riscos e enfestos. Realizar o encaixe dos moldes otimizando o aproveitamento do tecido. Utiliza equipamentos de corte de tecidos. Revisa peças cortadas."
1841,0,"Tapeceiro de Automóveis","Controle e Processos Industriais","FIC","Ensino Fundamental II Incompleto","160","Realiza serviços de tapeçaria em automóvel, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1842,0,"Tecelão","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Confecciona fios, estirando, torcendo e fiando algodões. Opera urdideira, entrelaçando e esticando fios, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
1843,0,"Tecelão de Malhas","Produção Industrial","FIC","Ensino Fundamental II Incompleto","160","Realiza processos de fabricação de tecidos de malha, de acordo com as normas e procedimentos técnicos de qualidade, segurança, higiene e saúde."
